Customer ID,Name,First order date,Total orders,Total revenue,Average order value,Time to 2nd purchase,Last purchase date,Acquisition channel (first touch),RePurchased,city,tier
CUST-0011489,Faris Rau,2025-10-07,1,3331,3331.0,,2025-10-07,Google,N,Lucknow , Tier 2
CUST-0011490,Anthony Ray,2022-02-09,3,8015,2671.67,801.0,2025-10-28,Google,Y,Delhi , Tier 1
CUST-0011491,Saksham Sane,2025-08-03,2,6584,3292.0,50.0,2025-09-23,Google,Y,Pune , Tier 1
CUST-0011492,Teerth Bahri,2023-09-06,1,2485,2485.0,,2023-09-06,Meta,N,Kolkata , Tier 1
CUST-0011494,Timothy Butala,2022-04-15,3,5668,1889.33,147.0,2025-06-10,Influencer,Y,Mumbai , Tier 1
CUST-0011495,Dominic Ganesh,2024-04-17,1,2835,2835.0,,2024-04-17,Meta,N,Mumbai , Tier 1
CUST-0011496,Krishna Barad,2025-06-11,1,2833,2833.0,,2025-06-11,Meta,N,Hyderabad , Tier 1
CUST-0011497,Pavani Ganesan,2024-03-14,1,2475,2475.0,,2024-03-14,Google,N,Pune , Tier 1
CUST-0011499,Hredhaan Halder,2023-06-18,1,2020,2020.0,,2023-06-18,Meta,N,Rajkot , Tier 2
CUST-0011500,Vasatika Dayal,2023-02-19,2,6013,3006.5,979.0,2025-10-26,Google,Y,Mumbai , Tier 1
CUST-0011503,Vinaya Gour,2023-10-25,1,2060,2060.0,,2023-10-25,Influencer,N,Hyderabad , Tier 1
CUST-0011504,Hredhaan Parsa,2025-02-22,2,6068,3034.0,144.0,2025-07-16,Influencer,Y,Mumbai , Tier 1
CUST-0011505,Zaitra Kala,2024-03-29,4,9426,2356.5,127.0,2024-12-16,Email/SMS,Y,Surat , Tier 2
CUST-0011507,Omaja Randhawa,2025-09-19,1,3212,3212.0,,2025-09-19,Email/SMS,N,Delhi , Tier 1
CUST-0011508,Thomas Bumb,2023-02-08,6,17168,2861.33,332.0,2025-10-03,Google,Y,Delhi , Tier 1
CUST-0011510,Falak Barman,2022-10-31,1,1865,1865.0,,2022-10-31,Organic Instagram,N,Ahmedabad , Tier 1
CUST-0011511,Maanas Bava,2024-10-20,1,2903,2903.0,,2024-10-20,Meta,N,Mysuru , Tier 2
CUST-0011513,Veda Narasimhan,2025-12-14,1,3422,3422.0,,2025-12-14,Meta,N,Chennai , Tier 1
CUST-0011514,Yamini Mall,2023-02-07,1,1721,1721.0,,2023-02-07,Organic Instagram,N,Rajkot , Tier 2
CUST-0011518,Aarna Mann,2022-07-04,1,1977,1977.0,,2022-07-04,Organic Instagram,N,Ranchi , Tier 2
CUST-0011520,Nidhi Yohannan,2022-10-06,7,15958,2279.71,6.0,2025-08-08,Google,Y,Hyderabad , Tier 1
CUST-0011523,Chatura Dayal,2024-10-30,1,2939,2939.0,,2024-10-30,Meta,N,Kolkata , Tier 1
CUST-0011524,Triya Sen,2024-01-16,1,2949,2949.0,,2024-01-16,Google,N,Indore , Tier 2
CUST-0011525,Kiaan Gulati,2024-04-15,2,5998,2999.0,478.0,2025-08-06,Meta,Y,Chennai , Tier 1
CUST-0011526,Faraj Nadkarni,2024-10-01,1,2560,2560.0,,2024-10-01,Influencer,N,Chennai , Tier 1
CUST-0011529,Janya Nagi,2022-05-06,3,7274,2424.67,586.0,2025-02-16,Meta,Y,Lucknow , Tier 2
CUST-0011530,Varenya Chaudhry,2022-09-08,2,4285,2142.5,591.0,2024-04-22,Meta,Y,Nagpur , Tier 2
CUST-0011531,Chaitaly Dixit,2025-10-10,1,3260,3260.0,,2025-10-10,Organic Instagram,N,Delhi , Tier 1
CUST-0011532,Aarna Gulati,2022-09-10,2,4087,2043.5,117.0,2023-01-06,Google,Y,Surat , Tier 2
CUST-0011533,Daksha Hora,2024-01-29,3,8484,2828.0,277.0,2025-01-30,Influencer,Y,Chennai , Tier 1
CUST-0011534,Daksha Tella,2023-02-16,5,13183,2636.6,171.0,2025-11-07,Meta,Y,Bengaluru , Tier 1
CUST-0011535,Siya Varma,2025-02-08,1,2651,2651.0,,2025-02-08,Meta,N,Vadodara , Tier 2
CUST-0011537,Ayush Sant,2024-04-17,1,2621,2621.0,,2024-04-17,Instagram DM,N,Kochi , Tier 2
CUST-0011539,Nidhi Barad,2024-11-12,1,2863,2863.0,,2024-11-12,Meta,N,Nashik , Tier 2
CUST-0011540,Panini Morar,2023-02-17,2,5722,2861.0,759.0,2025-03-17,Meta,Y,Patna , Tier 2
CUST-0011541,Indira Das,2022-11-02,2,5941,2970.5,905.0,2025-04-25,Meta,Y,Mumbai , Tier 1
CUST-0011544,Hardik Chakrabarti,2022-10-08,1,1500,1500.0,,2022-10-08,Meta,N,Surat , Tier 2
CUST-0011545,Rushil Pingle,2025-01-18,1,3405,3405.0,,2025-01-18,Meta,N,Pune , Tier 1
CUST-0011548,Upma Desai,2022-10-06,2,4127,2063.5,711.0,2024-09-16,Influencer,Y,Mysuru , Tier 2
CUST-0011550,Adya Shankar,2025-03-28,1,3287,3287.0,,2025-03-28,Organic Instagram,N,Mumbai , Tier 1
CUST-0011551,Theodore Choudhury,2022-05-16,1,1701,1701.0,,2022-05-16,Meta,N,Hyderabad , Tier 1
CUST-0011553,Mason Menon,2023-11-23,2,5933,2966.5,465.0,2025-03-02,Meta,Y,Delhi , Tier 1
CUST-0011554,Tristan Virk,2024-07-10,1,2472,2472.0,,2024-07-10,Email/SMS,N,Bengaluru , Tier 1
CUST-0011555,Isha Chaudhary,2022-07-07,3,6673,2224.33,26.0,2024-04-07,Google,Y,Mumbai , Tier 1
CUST-0011556,Garima Sura,2023-01-10,1,1703,1703.0,,2023-01-10,Meta,N,Noida , Tier 2
CUST-0011557,Dev Ganguly,2025-06-17,1,2473,2473.0,,2025-06-17,Meta,N,Kolkata , Tier 1
CUST-0011558,Lakshit Loyal,2023-11-07,1,2537,2537.0,,2023-11-07,Meta,N,Surat , Tier 2
CUST-0011560,Chanchal Vala,2023-10-13,1,2595,2595.0,,2023-10-13,Google,N,Bengaluru , Tier 1
CUST-0011561,Guneet Nazareth,2024-08-31,1,3006,3006.0,,2024-08-31,Meta,N,Delhi , Tier 1
CUST-0011562,Chandran Mistry,2023-01-27,3,8041,2680.33,648.0,2024-12-02,Instagram DM,Y,Delhi , Tier 1
CUST-0011563,Wriddhish Sridhar,2022-10-01,2,3462,1731.0,192.0,2023-04-12,Google,Y,Mumbai , Tier 1
CUST-0011565,Jatin Badal,2025-05-14,1,3694,3694.0,,2025-05-14,Meta,N,Ahmedabad , Tier 1
CUST-0011567,Gabriel Dora,2023-10-19,1,2657,2657.0,,2023-10-19,Email/SMS,N,Lucknow , Tier 2
CUST-0011570,Aarav Sen,2025-10-16,1,3515,3515.0,,2025-10-16,Meta,N,Hyderabad , Tier 1
CUST-0011571,Alexander Bassi,2023-10-23,1,2549,2549.0,,2023-10-23,Meta,N,Rajkot , Tier 2
CUST-0011572,Rajata Sankar,2024-09-04,1,2698,2698.0,,2024-09-04,Instagram DM,N,Bhopal , Tier 2
CUST-0011573,Maanas Thakkar,2024-02-28,2,7432,3716.0,419.0,2025-04-23,Instagram DM,Y,Vadodara , Tier 2
CUST-0011575,Isaac Bobal,2022-03-16,1,2266,2266.0,,2022-03-16,Instagram DM,N,Patna , Tier 2
CUST-0011577,Zilmil Dhaliwal,2023-01-13,1,2340,2340.0,,2023-01-13,Offline (Friends/Family),N,Jaipur , Tier 2
CUST-0011579,Jasmit Yadav,2022-02-16,2,4470,2235.0,777.0,2024-04-03,Meta,Y,Mumbai , Tier 1
CUST-0011581,Viraj Devi,2023-04-25,1,2109,2109.0,,2023-04-25,Google,N,Bhopal , Tier 2
CUST-0011582,Sarthak Prasad,2023-03-05,1,1808,1808.0,,2023-03-05,Offline (Friends/Family),N,Bengaluru , Tier 1
CUST-0011583,Nidhi Mandal,2023-01-30,2,4430,2215.0,183.0,2023-08-01,Influencer,Y,Ahmedabad , Tier 1
CUST-0011587,Tanish Pingle,2022-06-23,1,1787,1787.0,,2022-06-23,Meta,N,Bengaluru , Tier 1
CUST-0011589,Kamya Datta,2024-01-30,2,5117,2558.5,310.0,2024-12-06,Meta,Y,Jaipur , Tier 2
CUST-0011592,Indali Shroff,2024-03-20,1,2462,2462.0,,2024-03-20,Meta,N,Kolkata , Tier 1
CUST-0011597,Saumya Reddy,2023-01-17,2,5022,2511.0,424.0,2024-03-16,Meta,Y,Bengaluru , Tier 1
CUST-0011598,Udant Solanki,2022-02-27,4,10125,2531.25,740.0,2024-03-31,Meta,Y,Bengaluru , Tier 1
CUST-0011599,Aadi Mani,2024-06-30,2,5931,2965.5,469.0,2025-10-12,Meta,Y,Mumbai , Tier 1
CUST-0011601,Kashish Dugar,2024-03-27,3,9922,3307.33,381.0,2025-10-24,Meta,Y,Patna , Tier 2
CUST-0011604,Leena Desai,2022-10-27,2,4223,2111.5,219.0,2023-06-04,Influencer,Y,Delhi , Tier 1
CUST-0011605,Radha Mallick,2024-06-12,2,6065,3032.5,349.0,2025-05-28,Organic Instagram,Y,Surat , Tier 2
CUST-0011606,Netra Nagarajan,2022-04-27,4,9071,2267.75,164.0,2025-09-13,Meta,Y,Mumbai , Tier 1
CUST-0011607,Upma Bala,2024-01-03,1,2670,2670.0,,2024-01-03,Meta,N,Noida , Tier 2
CUST-0011608,Irya Halder,2022-07-21,1,1772,1772.0,,2022-07-21,Meta,N,Surat , Tier 2
CUST-0011610,Yashawini Walia,2023-03-04,2,4520,2260.0,65.0,2023-05-08,Meta,Y,Mumbai , Tier 1
CUST-0011611,Yutika Kalita,2023-08-06,2,4314,2157.0,411.0,2024-09-20,Meta,Y,Mumbai , Tier 1
CUST-0011612,Nidra Vaidya,2024-07-31,2,6584,3292.0,228.0,2025-03-17,Instagram DM,Y,Jaipur , Tier 2
CUST-0011613,Baljiwan Srinivasan,2023-06-19,1,2638,2638.0,,2023-06-19,Google,N,Kanpur , Tier 2
CUST-0011615,Reva Agarwal,2023-06-24,5,13174,2634.8,101.0,2025-01-16,Organic Instagram,Y,Kolkata , Tier 1
CUST-0011617,Isaiah Yohannan,2023-10-10,3,8141,2713.67,593.0,2025-12-30,Google,Y,Surat , Tier 2
CUST-0011618,Nakul Prabhakar,2024-03-03,1,2594,2594.0,,2024-03-03,Meta,N,Nashik , Tier 2
CUST-0011620,Yoshita Munshi,2025-03-30,1,2423,2423.0,,2025-03-30,Google,N,Bhubaneswar , Tier 2
CUST-0011621,Riya Rajagopal,2024-01-08,1,2300,2300.0,,2024-01-08,Google,N,Chandigarh , Tier 2
CUST-0011622,Kashish Dugal,2024-06-29,1,2715,2715.0,,2024-06-29,Google,N,Mumbai , Tier 1
CUST-0011623,Ikshita Babu,2024-01-15,1,3005,3005.0,,2024-01-15,Google,N,Bengaluru , Tier 1
CUST-0011625,Aahana Sane,2023-06-28,1,1996,1996.0,,2023-06-28,Google,N,Hyderabad , Tier 1
CUST-0011626,Nitesh Babu,2022-03-15,1,1598,1598.0,,2022-03-15,Instagram DM,N,Lucknow , Tier 2
CUST-0011627,Lajita Raja,2023-07-22,1,2441,2441.0,,2023-07-22,Meta,N,Dehradun , Tier 2
CUST-0011629,Gabriel Dayal,2023-05-27,3,9226,3075.33,655.0,2025-09-19,Meta,Y,Bhopal , Tier 2
CUST-0011632,Vivaan Rattan,2023-06-02,2,5484,2742.0,885.0,2025-11-03,Influencer,Y,Mumbai , Tier 1
CUST-0011633,Megha Parmer,2024-05-14,1,2659,2659.0,,2024-05-14,Meta,N,Delhi , Tier 1
CUST-0011635,Vedhika Bera,2023-10-31,2,4769,2384.5,350.0,2024-10-16,Organic Instagram,Y,Bhubaneswar , Tier 2
CUST-0011637,Unni Bandi,2024-06-19,2,6048,3024.0,87.0,2024-09-14,Organic Instagram,Y,Rajkot , Tier 2
CUST-0011639,Eesha Khurana,2024-10-30,1,2863,2863.0,,2024-10-30,Offline (Friends/Family),N,Indore , Tier 2
CUST-0011642,Eiravati Yohannan,2023-12-01,1,2153,2153.0,,2023-12-01,Organic Instagram,N,Chandigarh , Tier 2
CUST-0011644,Ekavir Contractor,2025-09-06,2,6633,3316.5,71.0,2025-11-16,Influencer,Y,Delhi , Tier 1
CUST-0011645,Wyatt Varma,2022-11-03,2,3951,1975.5,79.0,2023-01-22,Influencer,Y,Bengaluru , Tier 1
CUST-0011646,Chanchal Misra,2024-09-16,1,2142,2142.0,,2024-09-16,Meta,N,Bengaluru , Tier 1
CUST-0011647,Eta Lal,2023-07-24,1,1964,1964.0,,2023-07-24,Google,N,Chandigarh , Tier 2
CUST-0011648,Utkarsh Khatri,2023-10-03,3,7564,2521.33,152.0,2024-05-18,Meta,Y,Mumbai , Tier 1
CUST-0011649,Zansi Salvi,2024-01-02,2,5992,2996.0,465.0,2025-04-12,Influencer,Y,Pune , Tier 1
CUST-0011651,Charles Handa,2024-10-04,1,2718,2718.0,,2024-10-04,Influencer,N,Nashik , Tier 2
CUST-0011652,Ekta Hans,2023-04-10,3,8728,2909.33,738.0,2025-08-19,Meta,Y,Delhi , Tier 1
CUST-0011653,Ayushman Salvi,2022-09-18,1,1350,1350.0,,2022-09-18,Email/SMS,N,Bengaluru , Tier 1
CUST-0011654,William Mittal,2022-01-15,1,1458,1458.0,,2022-01-15,Meta,N,Patna , Tier 2
CUST-0011655,Sai Sarin,2022-10-22,1,1742,1742.0,,2022-10-22,Email/SMS,N,Kanpur , Tier 2
CUST-0011657,Vincent Palla,2022-11-27,2,3521,1760.5,58.0,2023-01-25,Offline (Friends/Family),Y,Kolkata , Tier 1
CUST-0011659,Reyansh Parekh,2022-10-17,1,1710,1710.0,,2022-10-17,Meta,N,Noida , Tier 2
CUST-0011660,Dayita Memon,2023-04-13,3,7827,2609.0,612.0,2025-10-11,Meta,Y,Surat , Tier 2
CUST-0011662,Ijaya Acharya,2024-11-09,2,5706,2853.0,350.0,2025-10-26,Meta,Y,Bengaluru , Tier 1
CUST-0011663,Patrick Chaudhuri,2023-10-26,1,1996,1996.0,,2023-10-26,Email/SMS,N,Chandigarh , Tier 2
CUST-0011664,Samarth Varghese,2023-10-31,1,2839,2839.0,,2023-10-31,Meta,N,Hyderabad , Tier 1
CUST-0011667,Max Patla,2023-09-21,1,2129,2129.0,,2023-09-21,Google,N,Patna , Tier 2
CUST-0011669,Tanay Mukhopadhyay,2022-07-22,1,1824,1824.0,,2022-07-22,Google,N,Indore , Tier 2
CUST-0011670,Zayyan Edwin,2025-01-06,2,6304,3152.0,32.0,2025-02-07,Google,Y,Delhi , Tier 1
CUST-0011671,Nikita Randhawa,2025-12-28,1,3571,3571.0,,2025-12-28,Google,N,Dehradun , Tier 2
CUST-0011672,Daksh Venkataraman,2023-10-28,1,2470,2470.0,,2023-10-28,Google,N,Ahmedabad , Tier 1
CUST-0011673,Zarna Bava,2024-03-05,3,9384,3128.0,486.0,2025-09-16,Instagram DM,Y,Kanpur , Tier 2
CUST-0011674,Divya Barad,2025-06-20,1,3807,3807.0,,2025-06-20,Google,N,Jaipur , Tier 2
CUST-0011675,Ijaya Dhillon,2023-07-18,1,2533,2533.0,,2023-07-18,Instagram DM,N,Chennai , Tier 1
CUST-0011677,Abeer Rama,2025-03-14,1,2913,2913.0,,2025-03-14,Instagram DM,N,Delhi , Tier 1
CUST-0011681,Hredhaan Choudhry,2023-01-09,5,10503,2100.6,21.0,2023-11-27,Meta,Y,Patna , Tier 2
CUST-0011682,Bhavini Doshi,2024-12-28,1,2690,2690.0,,2024-12-28,Influencer,N,Bengaluru , Tier 1
CUST-0011684,Imaran Mangat,2025-02-24,1,2810,2810.0,,2025-02-24,Influencer,N,Jaipur , Tier 2
CUST-0011689,Ansh Aggarwal,2023-12-20,1,2162,2162.0,,2023-12-20,Instagram DM,N,Kolkata , Tier 1
CUST-0011691,Udyati Narang,2024-10-22,1,3066,3066.0,,2024-10-22,Meta,N,Mumbai , Tier 1
CUST-0011692,Yatin Prasad,2022-09-16,2,4600,2300.0,1199.0,2025-12-28,Meta,Y,Kolkata , Tier 1
CUST-0011693,Wyatt Dalal,2022-04-29,4,9455,2363.75,641.0,2025-03-05,Influencer,Y,Gurgaon , Tier 2
CUST-0011694,Fiyaz Raghavan,2024-07-10,1,3182,3182.0,,2024-07-10,Instagram DM,N,Chandigarh , Tier 2
CUST-0011695,Lajita Lad,2023-09-01,1,2666,2666.0,,2023-09-01,Google,N,Kolkata , Tier 1
CUST-0011696,Yauvani Maharaj,2023-08-16,2,4782,2391.0,455.0,2024-11-14,Organic Instagram,Y,Mumbai , Tier 1
CUST-0011697,Pushti Swamy,2022-02-15,3,7726,2575.33,895.0,2024-12-29,Email/SMS,Y,Mysuru , Tier 2
CUST-0011698,Qushi Biswas,2024-10-05,2,6659,3329.5,274.0,2025-07-06,Google,Y,Delhi , Tier 1
CUST-0011699,Ira Prabhakar,2023-11-20,1,1801,1801.0,,2023-11-20,Meta,N,Mumbai , Tier 1
CUST-0011701,Wyatt Vora,2025-04-20,1,2527,2527.0,,2025-04-20,Meta,N,Patna , Tier 2
CUST-0011702,Andrew Sengupta,2023-06-22,3,9041,3013.67,639.0,2025-07-10,Google,Y,Delhi , Tier 1
CUST-0011704,Daksh Swamy,2023-11-02,1,2200,2200.0,,2023-11-02,Influencer,N,Jaipur , Tier 2
CUST-0011705,Chatresh Kata,2023-08-29,1,1642,1642.0,,2023-08-29,Meta,N,Bengaluru , Tier 1
CUST-0011706,Jagat Madan,2023-06-17,2,6146,3073.0,755.0,2025-07-12,Meta,Y,Delhi , Tier 1
CUST-0011707,Anusha Mall,2022-03-15,1,1866,1866.0,,2022-03-15,Meta,N,Mumbai , Tier 1
CUST-0011709,Faraj Verma,2025-08-20,1,3134,3134.0,,2025-08-20,Meta,N,Bengaluru , Tier 1
CUST-0011711,Zarna Garg,2025-10-27,1,3232,3232.0,,2025-10-27,Meta,N,Noida , Tier 2
CUST-0011712,Raghav Prabhu,2025-02-25,1,3099,3099.0,,2025-02-25,Influencer,N,Chennai , Tier 1
CUST-0011713,Ridhi Dass,2023-10-19,2,5389,2694.5,633.0,2025-07-14,Google,Y,Ranchi , Tier 2
CUST-0011714,Kiaan Taneja,2022-05-17,1,1769,1769.0,,2022-05-17,Meta,N,Kochi , Tier 2
CUST-0011715,Radha Jhaveri,2025-04-06,1,3510,3510.0,,2025-04-06,Influencer,N,Chandigarh , Tier 2
CUST-0011716,Yachana Reddy,2024-06-19,1,2493,2493.0,,2024-06-19,Meta,N,Coimbatore , Tier 2
CUST-0011718,Pallavi Kamdar,2024-11-27,1,2069,2069.0,,2024-11-27,Meta,N,Pune , Tier 1
CUST-0011720,Vritti Maharaj,2023-08-27,1,2212,2212.0,,2023-08-27,Meta,N,Ahmedabad , Tier 1
CUST-0011721,Rachana Raval,2022-12-18,1,2090,2090.0,,2022-12-18,Meta,N,Hyderabad , Tier 1
CUST-0011722,Mekhala Srinivasan,2022-10-18,3,6590,2196.67,314.0,2025-10-31,Instagram DM,Y,Bengaluru , Tier 1
CUST-0011723,Ethan Devi,2024-12-28,2,6009,3004.5,87.0,2025-03-25,Google,Y,Surat , Tier 2
CUST-0011727,Chanakya Lal,2025-01-07,1,2601,2601.0,,2025-01-07,Email/SMS,N,Mumbai , Tier 1
CUST-0011730,Amruta Mangal,2023-03-21,1,2171,2171.0,,2023-03-21,Google,N,Indore , Tier 2
CUST-0011732,Dhriti Chaudhary,2022-10-10,2,4864,2432.0,453.0,2024-01-06,Meta,Y,Chennai , Tier 1
CUST-0011733,Robert Morar,2023-08-24,1,2853,2853.0,,2023-08-24,Influencer,N,Delhi , Tier 1
CUST-0011734,Peter Badami,2022-01-05,2,3884,1942.0,118.0,2022-05-03,Meta,Y,Vadodara , Tier 2
CUST-0011735,Vihaan Dave,2022-06-24,2,3890,1945.0,523.0,2023-11-29,Influencer,Y,Chandigarh , Tier 2
CUST-0011736,Idika Gandhi,2024-06-04,2,5954,2977.0,141.0,2024-10-23,Google,Y,Jaipur , Tier 2
CUST-0011739,Darpan Chad,2023-08-27,2,4379,2189.5,38.0,2023-10-05,Meta,Y,Delhi , Tier 1
CUST-0011741,Isha Babu,2023-01-03,3,7106,2368.67,3.0,2024-08-06,Email/SMS,Y,Bengaluru , Tier 1
CUST-0011742,Qabil Deo,2024-01-05,3,9516,3172.0,452.0,2025-07-01,Influencer,Y,Visakhapatnam , Tier 2
CUST-0011743,Januja Dhar,2024-03-11,1,3205,3205.0,,2024-03-11,Meta,N,Patna , Tier 2
CUST-0011745,Jacob Sarin,2023-10-11,1,2379,2379.0,,2023-10-11,Influencer,N,Nashik , Tier 2
CUST-0011747,Zarna Thaman,2023-04-10,2,4678,2339.0,355.0,2024-03-31,Organic Instagram,Y,Indore , Tier 2
CUST-0011749,Zehaan Jain,2023-10-15,1,2379,2379.0,,2023-10-15,Google,N,Jaipur , Tier 2
CUST-0011750,Raagini Prasad,2025-04-15,1,2769,2769.0,,2025-04-15,Influencer,N,Mumbai , Tier 1
CUST-0011751,Gabriel Sharma,2023-04-28,1,2519,2519.0,,2023-04-28,Influencer,N,Dehradun , Tier 2
CUST-0011754,Amol Balan,2023-01-30,6,16788,2798.0,140.0,2025-03-05,Meta,Y,Ahmedabad , Tier 1
CUST-0011755,Ayushman Borde,2023-08-31,1,1744,1744.0,,2023-08-31,Meta,N,Chennai , Tier 1
CUST-0011760,Wazir Bobal,2025-04-01,1,2771,2771.0,,2025-04-01,Influencer,N,Pune , Tier 1
CUST-0011761,Advik Buch,2023-11-05,1,2068,2068.0,,2023-11-05,Meta,N,Coimbatore , Tier 2
CUST-0011763,Varsha Bobal,2023-11-24,2,6025,3012.5,82.0,2024-02-15,Offline (Friends/Family),Y,Mumbai , Tier 1
CUST-0011764,Urmi Murty,2022-11-09,1,1714,1714.0,,2022-11-09,Meta,N,Nagpur , Tier 2
CUST-0011765,Yoshita Kashyap,2022-08-22,3,7096,2365.33,408.0,2025-12-03,Meta,Y,Ahmedabad , Tier 1
CUST-0011766,Urishilla Halder,2024-01-24,2,5814,2907.0,191.0,2024-08-02,Meta,Y,Pune , Tier 1
CUST-0011767,Chanchal Barman,2023-08-10,3,8712,2904.0,481.0,2025-03-27,Influencer,Y,Rajkot , Tier 2
CUST-0011768,Kai Rout,2023-04-07,4,10568,2642.0,440.0,2025-10-18,Influencer,Y,Dehradun , Tier 2
CUST-0011771,Lila Walia,2024-03-17,2,4506,2253.0,147.0,2024-08-11,Meta,Y,Coimbatore , Tier 2
CUST-0011772,Deepa Bhardwaj,2024-03-31,1,3157,3157.0,,2024-03-31,Email/SMS,N,Kochi , Tier 2
CUST-0011773,Turvi Narula,2022-04-22,2,5190,2595.0,1314.0,2025-11-26,Influencer,Y,Lucknow , Tier 2
CUST-0011774,Kashish Vig,2022-07-01,1,1350,1350.0,,2022-07-01,Meta,N,Pune , Tier 1
CUST-0011775,Krishna Parekh,2023-04-20,1,1670,1670.0,,2023-04-20,Google,N,Gurgaon , Tier 2
CUST-0011776,Gopal Pant,2024-08-09,1,2660,2660.0,,2024-08-09,Meta,N,Gurgaon , Tier 2
CUST-0011778,Yatan Oak,2024-03-22,1,3113,3113.0,,2024-03-22,Meta,N,Nagpur , Tier 2
CUST-0011780,Sneha Suri,2023-05-03,1,2233,2233.0,,2023-05-03,Organic Instagram,N,Pune , Tier 1
CUST-0011781,Vanya Palla,2023-08-16,2,4893,2446.5,844.0,2025-12-07,Instagram DM,Y,Mumbai , Tier 1
CUST-0011782,Chanchal Zacharia,2022-11-24,4,8859,2214.75,146.0,2024-09-01,Meta,Y,Mumbai , Tier 1
CUST-0011783,Nidra Zacharia,2022-02-14,2,5405,2702.5,1059.0,2025-01-09,Influencer,Y,Indore , Tier 2
CUST-0011784,Wakeeta Balasubramanian,2025-03-11,1,3799,3799.0,,2025-03-11,Meta,N,Bengaluru , Tier 1
CUST-0011785,Nidra Rege,2022-04-06,5,11299,2259.8,304.0,2025-10-26,Google,Y,Dehradun , Tier 2
CUST-0011786,Tanay Gera,2023-07-19,1,2344,2344.0,,2023-07-19,Google,N,Hyderabad , Tier 1
CUST-0011787,Theodore Rattan,2022-06-21,1,1568,1568.0,,2022-06-21,Google,N,Chennai , Tier 1
CUST-0011788,Xalak Badami,2024-06-28,1,2396,2396.0,,2024-06-28,Instagram DM,N,Indore , Tier 2
CUST-0011789,Vasana Gala,2024-12-18,1,3357,3357.0,,2024-12-18,Meta,N,Bengaluru , Tier 1
CUST-0011791,Vivaan Mallick,2022-12-27,2,5418,2709.0,963.0,2025-08-16,Email/SMS,Y,Mysuru , Tier 2
CUST-0011793,Jeevika Naidu,2025-04-12,1,3861,3861.0,,2025-04-12,Google,N,Indore , Tier 2
CUST-0011794,Anusha Bandi,2022-01-19,3,5478,1826.0,74.0,2022-07-23,Organic Instagram,Y,Pune , Tier 1
CUST-0011796,Divya Murthy,2022-08-31,2,4323,2161.5,168.0,2023-02-16,Google,Y,Bengaluru , Tier 1
CUST-0011799,Omkaar Srinivasan,2023-03-06,1,1671,1671.0,,2023-03-06,Organic Instagram,N,Patna , Tier 2
CUST-0011800,Yochana Dube,2022-11-01,1,1800,1800.0,,2022-11-01,Organic Instagram,N,Hyderabad , Tier 1
CUST-0011801,Yatin Oza,2024-11-02,1,2689,2689.0,,2024-11-02,Influencer,N,Coimbatore , Tier 2
CUST-0011802,Anmol Sheth,2024-09-04,1,3138,3138.0,,2024-09-04,Meta,N,Ludhiana , Tier 2
CUST-0011803,Onkar Loke,2023-05-27,1,2746,2746.0,,2023-05-27,Google,N,Dehradun , Tier 2
CUST-0011805,Vasudha Dhaliwal,2023-12-31,1,2434,2434.0,,2023-12-31,Email/SMS,N,Pune , Tier 1
CUST-0011806,Isha Kunda,2023-07-24,1,1928,1928.0,,2023-07-24,Email/SMS,N,Mysuru , Tier 2
CUST-0011808,Falan Sawhney,2024-12-30,1,2958,2958.0,,2024-12-30,Google,N,Bengaluru , Tier 1
CUST-0011809,Gautam Sama,2025-02-19,1,3127,3127.0,,2025-02-19,Google,N,Delhi , Tier 1
CUST-0011810,Shivansh Parikh,2025-10-24,1,3953,3953.0,,2025-10-24,Organic Instagram,N,Kochi , Tier 2
CUST-0011811,Ijaya Sampath,2025-08-24,1,3188,3188.0,,2025-08-24,Google,N,Ludhiana , Tier 2
CUST-0011813,Fitan Banik,2023-04-06,2,4461,2230.5,263.0,2023-12-25,Organic Instagram,Y,Mumbai , Tier 1
CUST-0011816,Abha Shukla,2024-06-01,1,2863,2863.0,,2024-06-01,Google,N,Mumbai , Tier 1
CUST-0011817,Ubika Chandran,2023-06-29,1,1939,1939.0,,2023-06-29,Meta,N,Hyderabad , Tier 1
CUST-0011818,Hredhaan Parmer,2025-11-29,1,3053,3053.0,,2025-11-29,Google,N,Mumbai , Tier 1
CUST-0011819,Dakshesh Pall,2022-10-16,1,1837,1837.0,,2022-10-16,Email/SMS,N,Nagpur , Tier 2
CUST-0011820,Vedant Dewan,2022-01-17,5,11959,2391.8,26.0,2025-09-29,Google,Y,Mumbai , Tier 1
CUST-0011821,Yachana Sehgal,2025-12-04,1,3261,3261.0,,2025-12-04,Google,N,Indore , Tier 2
CUST-0011822,William Gandhi,2022-09-10,3,6052,2017.33,117.0,2023-03-08,Influencer,Y,Pune , Tier 1
CUST-0011826,Riya Mammen,2025-07-06,2,5710,2855.0,160.0,2025-12-13,Meta,Y,Jaipur , Tier 2
CUST-0011828,Dev Sami,2023-08-28,2,5390,2695.0,782.0,2025-10-19,Google,Y,Bengaluru , Tier 1
CUST-0011829,Chavvi Choudhary,2025-02-02,1,3225,3225.0,,2025-02-02,Meta,N,Lucknow , Tier 2
CUST-0011831,Vedant Mandal,2025-03-26,1,3237,3237.0,,2025-03-26,Influencer,N,Delhi , Tier 1
